,T0,T1,T2,C_0
T0,-0.84,-0.19,-0.08,-0.07
T1,-0.91,-1.9,0.69,0.03
T2,0.12,0.0,-2.05,-0.05
C_0,-0.87,0.08,0.0,-1.6
