,T0,T1,T2,C_2
T0,-0.81,-0.88,0.0,-0.01
T1,-0.2,-2.02,-0.08,0.49
T2,0.11,0.6,-2.08,-0.41
C_2,-0.91,-0.54,0.34,-1.57
