,T0,T1,T2,C_3
T0,-0.74,-0.17,0.0,-0.54
T1,-0.01,-1.97,0.01,0.13
T2,0.13,0.23,-2.35,-0.0
C_3,-0.69,0.01,-0.0,-0.27
