,T0,T1,T2,E_0
T0,-0.9,-0.25,0.01,-0.0
T1,-0.05,-1.91,0.0,0.0
T2,0.01,0.27,-2.32,-0.03
E_0,-0.0,0.0,-0.03,-2.79
