,T0,T1,T2,E_3
T0,-0.9,-0.26,0.0,-0.0
T1,-0.01,-1.88,0.0,-0.43
T2,0.01,0.37,-2.34,-0.0
E_3,-0.23,-0.02,-0.0,-1.95
