,T0,T1,T2,C_2
T0,-0.55,-0.71,0.0,-0.42
T1,-0.04,-2.07,0.0,0.38
T2,0.18,0.03,-2.07,-0.0
C_2,-0.17,0.0,-0.0,-1.72
