,T0,T1,T2,E_1
T0,-0.62,-0.35,0.01,0.22
T1,-0.37,-1.92,0.0,-0.01
T2,0.1,0.21,-2.05,-0.28
E_1,0.0,-0.01,-0.3,-2.51
