,T0,T1,T2,E_2
T0,-0.81,-0.01,0.21,0.23
T1,-0.5,-1.79,0.0,-0.23
T2,0.0,0.33,-2.1,0.18
E_2,-0.01,-0.01,0.0,-2.1
