,T0,T1,T2,E_0
T0,-0.89,-0.44,-0.0,-0.15
T1,-0.36,-1.93,-0.0,0.0
T2,0.0,0.83,-2.13,0.0
E_0,-0.01,-0.0,0.63,-2.73
