,T0,T1,T2,C_0
T0,-0.86,-0.31,0.01,-0.46
T1,-0.44,-1.92,0.0,0.0
T2,0.0,0.84,-2.13,-0.0
C_0,-0.54,0.15,-0.2,-1.65
