,T0,T1,T2,E_2
T0,-0.89,-0.52,-0.0,-0.0
T1,-0.29,-1.94,0.0,-0.08
T2,-0.0,0.83,-2.14,0.1
E_2,-0.0,-0.24,0.0,-2.2
