,T0,T1,T2,E_3
T0,-0.89,-0.41,-0.0,-0.1
T1,-0.38,-1.92,0.0,-0.12
T2,-0.0,0.84,-2.14,0.06
E_3,-0.01,-0.0,0.0,-1.87
