,T0,T1,T2,E_2
T0,-0.86,0.1,-0.56,0.34
T1,-0.44,-1.8,1.13,0.0
T2,0.23,-0.1,-2.22,0.41
E_2,-0.19,-0.62,-0.0,-1.95
