,T0,T1,T2,C_0
T0,-0.77,-1.0,-0.02,-0.06
T1,0.43,-1.88,-0.3,0.03
T2,-0.05,1.21,-2.24,-0.76
C_0,-0.73,-0.11,0.27,-1.42
