,T0,T1,T2,E_0
T0,-0.92,-0.72,0.25,0.53
T1,-0.0,-1.86,0.0,-0.42
T2,-0.44,0.45,-2.15,0.0
E_0,-0.75,0.02,-0.01,-2.43
