,T0,T1,T2,C_0
T0,-0.82,-0.73,-0.0,-0.36
T1,0.02,-1.94,-0.19,0.39
T2,-0.05,0.52,-2.21,-0.3
C_0,-0.18,-0.38,0.3,-1.57
