,T0,T1,T2,C_2
T0,-0.84,-0.78,-0.07,-0.12
T1,0.06,-1.9,-0.0,0.01
T2,-0.02,0.38,-2.24,-0.0
C_2,-0.75,0.29,0.02,-1.51
