,T0,T1,T2,E_2
T0,-0.9,-0.65,0.02,0.37
T1,-0.04,-1.87,-0.01,-0.0
T2,-0.13,0.43,-2.2,-0.22
E_2,0.0,-0.44,-0.3,-2.14
