,T0,T1,T2,B_1
T0,-0.85,-0.85,-0.0,-0.02
T1,-0.0,-2.07,0.0,0.38
T2,-0.08,0.34,-2.21,-0.0
B_1,-0.24,-0.0,-0.28,0.0
