,T0,T1,T2,E_3
T0,-0.83,-0.71,0.27,0.0
T1,-0.06,-1.97,-0.0,-0.05
T2,0.0,0.43,-2.06,0.0
E_3,0.2,-0.32,0.2,-1.94
