,T0,T1,T2,C_3
T0,-0.6,-0.6,0.65,-1.09
T1,0.0,-1.99,0.0,-0.0
T2,-0.18,0.44,-2.02,0.01
C_3,0.14,0.12,-0.24,-0.38
