,T0,T1,T2,B_0
T0,-0.81,-0.9,0.31,-0.08
T1,-0.02,-2.08,0.0,0.52
T2,0.0,0.39,-2.04,-0.12
B_0,-0.0,0.0,-0.26,-1.65
