,T0,T1,T2,E_0
T0,-0.86,-0.03,0.01,-0.0
T1,-1.28,-1.75,-0.0,-0.0
T2,0.06,0.7,-2.21,0.38
E_0,0.33,-0.41,0.0,-2.77
