,T0,T1,T2,E_1
T0,-0.86,-0.2,0.11,0.13
T1,-0.93,-1.77,-0.0,-0.45
T2,0.01,0.7,-2.17,0.0
E_1,0.0,-0.0,0.0,-2.54
