,T0,T1,T2,C_0
T0,-0.78,-0.1,0.0,-0.84
T1,-0.94,-1.82,0.0,0.25
T2,0.19,0.7,-2.18,-0.42
C_0,-0.01,0.0,-0.0,-1.76
