,T0,T1,T2,C_0
T0,-0.82,-0.95,0.1,-0.38
T1,-0.01,-2.04,-0.15,0.49
T2,0.2,0.63,-2.16,-0.3
C_0,-0.46,-0.49,0.21,-1.63
