,T0,T1,T2,C_2
T0,-0.64,-1.32,0.17,-0.6
T1,-0.43,-2.07,-0.0,0.18
T2,0.0,1.68,-2.07,-0.09
C_2,-0.07,-0.22,0.01,-1.72
