,T0,T1,T2,B_2
T0,-0.69,-1.32,0.13,0.0
T1,-0.51,-2.09,-0.0,0.37
T2,0.0,1.68,-2.06,-0.14
B_2,0.12,-0.26,0.15,-1.54
