,T0,T1,T2,E_1
T0,-0.69,-1.31,0.12,-0.04
T1,-0.45,-2.04,0.0,-0.0
T2,0.0,1.68,-2.08,-0.06
E_1,-0.28,-0.51,-0.33,-2.47
