,T0,T1,T2,E_2
T0,-0.88,-1.15,0.05,-0.0
T1,-0.29,-1.99,-0.01,-0.28
T2,-0.0,0.11,-2.19,0.14
E_2,-0.51,-0.21,0.0,-2.19
