,T0,T1,T2,C_0
T0,-0.86,-1.11,0.01,-0.18
T1,-0.31,-2.02,-0.01,0.1
T2,0.06,0.11,-2.18,-0.09
C_0,-0.33,0.01,-0.0,-1.59
