,T0,T1,T2,E_1
T0,-0.95,-0.76,-0.0,0.51
T1,-0.47,-1.97,-0.0,-0.06
T2,-0.02,0.42,-2.18,0.83
E_1,-0.8,-0.52,-0.75,-2.3
