,T0,T1,T2,E_3
T0,-0.99,-0.46,-0.06,0.57
T1,-0.83,-1.96,0.52,-0.12
T2,-0.01,0.0,-2.15,0.64
E_3,-0.88,-0.47,-0.73,-1.79
