,T0,T1,T2,C_1
T0,-0.9,-0.68,0.08,-0.27
T1,-0.54,-2.0,0.21,0.18
T2,0.01,0.29,-2.08,-0.1
C_1,-0.62,-0.02,-0.25,-1.84
