,T0,T1,T2,C_2
T0,-1.0,-0.0,-0.01,-0.21
T1,-0.0,-1.97,0.55,0.71
T2,-0.0,0.0,-2.17,-0.26
C_2,-0.11,0.0,-0.2,-1.65
