,T0,T1,T2,C_1
T0,-1.01,-0.0,-0.06,-0.06
T1,-0.0,-1.94,0.44,0.83
T2,-0.0,0.0,-2.21,-0.0
C_1,-0.23,0.0,-0.0,-2.04
