,T0,T1,T2,E_3
T0,-1.01,0.0,-0.12,-0.0
T1,0.0,-1.79,0.65,-0.73
T2,-0.0,0.0,-2.31,0.66
E_3,-0.21,-0.01,0.0,-1.86
