,T0,T1,T2,E_3
T0,-0.76,-0.6,0.0,-0.0
T1,-0.63,-1.84,0.0,-0.06
T2,0.17,0.65,-2.32,0.71
E_3,-0.02,-0.18,0.0,-1.97
