,T0,T1,T2,C_1
T0,-0.7,-0.8,0.0,-0.5
T1,-0.43,-1.89,0.0,0.0
T2,0.3,0.67,-2.24,-0.15
C_1,-0.8,-0.0,-0.01,-1.64
