,T0,T1,T2,C_2
T0,-0.72,-1.39,0.0,0.0
T1,-0.14,-1.96,0.0,-0.0
T2,0.32,0.65,-2.22,-0.27
C_2,-0.8,0.44,-0.47,-1.56
