,T0,T1,T2,C_1
T0,-0.81,-0.57,-0.17,-0.47
T1,-0.65,-1.74,-0.0,0.74
T2,-0.0,0.7,-1.87,-0.52
C_1,-0.21,-0.0,-0.0,-1.82
