,T0,T1,T2,E_0
T0,-0.86,-0.36,-0.3,-0.02
T1,-0.89,-1.6,-0.0,-0.01
T2,-0.0,0.69,-1.92,0.0
E_0,-0.5,-0.01,0.3,-2.58
