,T0,T1,T2,C_0
T0,-0.8,-0.55,-0.17,-0.43
T1,-0.65,-1.69,0.0,0.3
T2,-0.0,0.6,-1.91,-0.0
C_0,-0.43,0.0,-0.0,-1.35
