,T0,T1,T2,C_3
T0,-1.07,-0.92,-0.14,0.57
T1,-0.02,-2.19,0.48,0.65
T2,-0.07,0.73,-2.15,-0.14
C_3,-0.99,-0.5,-0.01,-0.32
