,T0,T1,T2,C_1
T0,-0.88,-0.76,-0.05,0.0
T1,0.16,-1.91,0.0,-0.0
T2,-0.08,1.18,-2.2,-0.98
C_1,-0.53,0.15,-0.09,-1.67
