,T0,T1,T2,E_1
T0,-0.92,0.04,-0.26,-0.03
T1,-0.59,-1.87,1.2,-0.52
T2,-0.0,0.0,-2.14,0.27
E_1,-0.36,-0.1,0.18,-2.42
