,T0,T1,T2,E_3
T0,-0.81,-1.17,-0.0,0.36
T1,-0.08,-1.89,0.0,-0.0
T2,-0.12,0.66,-1.94,-0.0
E_3,0.0,0.42,-0.01,-1.95
