,T0,T1,T2,C_2
T0,-0.74,-0.77,-0.02,-0.49
T1,-0.21,-1.85,0.0,0.0
T2,-0.07,0.65,-1.93,-0.14
C_2,-0.45,0.0,-0.1,-1.63
