,T0,T1,T2,E_1
T0,-0.85,-0.4,-0.13,0.83
T1,-0.57,-1.78,0.0,-0.0
T2,-0.21,0.68,-1.98,0.84
E_1,0.0,-0.13,0.0,-2.56
