,T0,T1,T2,E_2
T0,-1.1,-0.06,-0.19,0.7
T1,-1.2,-1.75,0.91,0.11
T2,-0.52,0.0,-2.04,0.55
E_2,-0.66,0.0,-0.13,-1.81
