,T0,T1,T2,E_1
T0,-0.97,-0.6,-0.18,0.1
T1,-0.28,-1.73,-0.07,-0.39
T2,-0.3,0.89,-2.18,0.39
E_1,-0.39,-0.16,-0.53,-2.44
