,T0,T1,T2,C_2
T0,-0.86,-0.96,-0.27,-1.09
T1,-0.01,-1.89,0.15,0.43
T2,-0.04,0.65,-2.2,0.31
C_2,-0.83,-0.16,0.01,-1.73
