,T0,T1,T2,C_1
T0,-0.85,-0.68,0.4,-0.03
T1,-0.32,-1.96,0.0,-0.0
T2,0.0,0.6,-2.11,0.01
C_1,-0.91,0.02,-0.0,-1.71
