,T0,T1,T2,C_2
T0,-0.84,-0.3,-0.0,-0.0
T1,-0.66,-1.93,0.0,0.22
T2,0.35,0.62,-2.19,-0.15
C_2,-0.85,0.0,0.08,-1.62
