,T0,T1,T2,B_0
T0,-0.81,-0.64,0.0,-0.08
T1,-0.35,-2.02,-0.0,0.42
T2,0.39,0.58,-2.19,-0.21
B_0,-0.0,-0.0,-0.0,-1.71
