,T0,T1,T2,E_0
T0,-0.84,-0.46,0.0,0.13
T1,-0.46,-1.92,0.0,-0.24
T2,0.32,0.6,-2.24,0.52
E_0,0.0,-0.19,-0.0,-2.55
