,T0,T1,T2,B_0
T0,-1.14,-0.2,0.68,0.01
T1,-0.19,-1.88,-0.0,0.0
T2,0.0,-0.0,-1.99,-0.15
B_0,0.0,0.0,-0.0,-1.78
