,T0,T1,T2,E_0
T0,-1.09,-0.01,0.0,0.0
T1,-0.32,-1.83,-0.0,-0.51
T2,0.58,-0.0,-2.22,0.68
E_0,0.0,-0.36,0.0,-2.6
