,T0,T1,T2,A_1
T0,-1.09,-0.01,0.0,-0.0
T1,-0.32,-1.83,-0.0,-0.37
T2,0.65,-0.0,-2.17,-0.28
A_1,-0.08,-0.45,-0.33,-2.13
