,T0,T1,T2,E_2
T0,-1.12,-0.02,0.0,0.31
T1,-0.36,-1.85,-0.0,-0.0
T2,0.6,-0.0,-2.17,-0.0
E_2,0.0,-0.0,0.0,-2.18
