,T0,T1,T2,C_1
T0,-1.05,-0.07,0.0,-0.46
T1,-0.23,-1.87,-0.0,0.01
T2,0.67,-0.0,-2.2,-0.0
C_1,-0.28,0.01,-0.0,-1.9
