,T0,T1,T2,C_0
T0,-1.08,-0.13,0.0,-0.0
T1,-0.22,-1.92,-0.0,0.34
T2,0.66,-0.0,-2.17,-0.23
C_0,-0.4,0.0,-0.0,-1.8
