,T0,T1,T2,E_0
T0,-0.95,-0.65,0.21,0.81
T1,-0.44,-1.98,0.0,-0.0
T2,-0.02,0.76,-2.02,0.1
E_0,0.0,-0.32,-0.0,-2.54
