,T0,T1,T2,E_2
T0,-0.88,-0.78,0.12,-0.12
T1,-0.29,-2.02,-0.0,0.0
T2,0.13,0.74,-2.04,-0.0
E_2,-0.14,-0.47,0.19,-2.15
